Id,gr_liv_area,overall_qual,neighborhood_nridght,garage_cars,exter_qual,kitchen_qual,neighborhood_stonebr,bsmt_exposure,bldg_type_1fam,house_style_1story,fireplace_qu,mas_vnr_area,bsmtfin_type_1,neighborhood_noridge,total_baths,sale_type_new,year_remod_add,exterior_1st_brkface,functional,bldg_type_twnhse,land_contour_bnk,neighborhood_edwards,mas_vnr_type_brkface,neighborhood_crawfor,full_bath,roof_style_hip,land_contour_hls,bldg_type_twnhs,garage_type_none,bsmtfin_sf_1
1351,1285,5,0,1.0,3,3,0,1,1,0,0,0.0,4,0,2.0,0,2001,0,6,0,0,0,0,0,2.0,0,0,0,0,336.0
802,2132,8,0,2.0,4,4,0,4,1,0,4,0.0,6,0,3.0,0,2009,0,5,0,0,0,0,0,2.0,0,0,0,0,1441.0
1404,1357,6,0,1.0,3,5,0,3,1,0,4,84.0,5,0,2.0,0,2006,0,7,0,0,1,1,0,2.0,0,0,0,0,719.0
803,2196,7,0,3.0,4,4,0,2,1,1,3,234.0,5,0,2.0,0,1991,0,7,0,0,0,1,0,2.0,1,0,0,0,485.0
1595,1304,5,0,1.0,3,3,0,2,0,0,4,0.0,1,0,2.0,0,1976,0,7,1,0,0,0,0,1.0,0,0,0,0,0.0
1319,2358,8,0,0.0,3,3,0,1,1,0,0,0.0,2,0,2.0,0,1987,0,7,0,0,0,0,0,2.0,0,0,0,1,259.0
2231,2726,8,0,2.0,4,4,0,1,1,1,4,0.0,1,0,3.0,0,1986,0,7,0,0,0,0,1,2.0,0,1,0,0,0.0
2162,1797,7,0,2.0,4,4,0,3,1,0,0,0.0,1,0,3.0,0,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2622,1040,5,0,2.0,3,3,0,0,1,1,0,0.0,0,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,1,0,0,0,0.0
1300,789,5,0,1.0,3,3,0,1,1,1,0,0.0,5,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,104.0
2505,1143,7,0,2.0,4,4,0,1,0,1,4,0.0,1,0,2.0,0,2004,0,7,1,0,0,0,0,1.0,0,0,0,0,0.0
582,1489,6,0,2.0,3,4,0,1,1,1,4,0.0,1,0,2.0,0,1968,1,7,0,0,0,0,0,2.0,1,0,0,0,0.0
1458,1852,8,0,3.0,4,4,0,2,1,0,3,320.0,6,0,3.0,0,2000,0,7,0,0,0,1,0,2.0,0,0,0,0,668.0
281,960,4,0,0.0,3,3,0,1,1,1,0,0.0,1,0,1.0,0,1958,0,7,0,0,1,0,0,1.0,1,1,0,1,0.0
1499,5642,10,0,2.0,5,5,0,4,1,0,4,796.0,6,0,5.0,1,2008,0,7,0,1,1,0,0,4.0,1,0,0,0,5644.0
2298,768,5,0,2.0,3,3,0,3,1,0,0,0.0,5,0,2.0,0,1970,0,7,0,0,0,0,0,2.0,0,0,0,0,619.0
2580,1124,6,0,1.0,3,3,0,3,1,1,3,0.0,4,0,2.0,0,1994,0,7,0,0,0,0,0,2.0,0,0,0,0,914.0
568,1224,6,0,2.0,4,4,0,3,0,0,0,76.0,6,0,3.0,1,2009,0,7,1,0,0,0,0,2.0,0,0,0,0,294.0
1807,1100,6,0,0.0,3,3,0,1,1,1,0,0.0,1,0,2.0,1,2007,0,7,0,0,0,0,0,1.0,0,0,0,1,0.0
129,1556,6,0,2.0,3,3,0,1,1,0,4,340.0,3,0,2.0,0,1950,0,7,0,0,0,0,0,2.0,0,0,0,0,300.0
2294,1356,6,0,2.0,3,3,0,4,1,0,3,0.0,6,0,4.0,0,1977,0,7,0,0,0,0,0,4.0,0,0,0,0,1148.0
1860,1262,6,0,2.0,3,3,0,4,1,1,3,0.0,5,0,3.0,0,1976,0,7,0,0,0,0,0,2.0,0,0,0,0,978.0
839,1661,7,0,2.0,4,4,0,3,1,0,3,0.0,6,0,4.0,0,1996,0,7,0,0,0,0,0,3.0,0,0,0,0,385.0
2349,1857,7,0,2.0,3,3,0,1,1,0,3,68.0,1,0,3.0,0,1978,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
1903,666,3,0,0.0,2,4,0,1,1,1,0,0.0,2,0,2.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,1,299.0
234,1981,6,0,2.0,3,4,0,3,1,0,3,288.0,5,0,4.0,0,1992,0,7,0,0,0,1,0,3.0,0,0,0,0,964.0
2172,1351,5,0,2.0,3,3,0,1,1,0,4,0.0,5,0,2.0,0,1950,0,7,0,0,1,0,0,2.0,0,0,0,0,130.0
2588,1005,5,0,1.0,3,3,0,1,1,1,3,0.0,2,0,1.0,0,1956,0,7,0,0,0,0,0,1.0,1,0,0,0,488.0
1289,2792,6,0,2.0,4,3,0,1,1,0,3,0.0,2,0,2.0,0,1950,1,4,0,0,0,0,0,2.0,0,0,0,0,493.0
1596,1475,5,0,1.0,3,3,0,1,0,0,3,0.0,5,0,2.0,0,1976,0,7,1,0,0,0,0,2.0,0,0,0,0,318.0
264,1978,8,0,3.0,4,4,0,1,1,1,4,320.0,6,0,4.0,0,2003,0,7,0,0,0,1,0,3.0,1,0,0,0,1682.0
451,1606,8,1,3.0,4,4,0,1,1,1,4,383.0,1,0,2.0,0,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
536,1158,6,0,0.0,3,4,0,1,1,1,0,0.0,1,0,2.0,0,2004,0,7,0,0,0,0,0,1.0,0,0,0,1,0.0
43,1822,8,1,3.0,4,5,0,1,1,1,4,240.0,6,0,2.0,0,2006,0,7,0,0,0,1,0,2.0,1,0,0,0,28.0
2223,2259,6,0,2.0,3,4,0,2,1,1,4,184.0,5,0,3.0,0,1953,0,7,0,1,0,1,1,3.0,1,0,0,0,35.0
2009,1635,6,0,2.0,3,3,0,1,1,0,4,0.0,3,0,2.0,0,1950,1,7,0,1,0,0,0,1.0,0,0,0,0,300.0
394,1002,5,0,2.0,3,3,0,1,1,1,0,76.0,4,0,2.0,0,1970,0,7,0,0,0,1,0,2.0,0,0,0,0,828.0
1738,1412,6,0,2.0,3,4,0,1,1,0,4,0.0,1,0,3.0,1,2007,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1196,1728,5,0,2.0,3,3,0,1,0,1,0,0.0,1,0,2.0,0,1965,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
828,1290,7,0,2.0,4,4,0,3,1,1,4,0.0,6,0,3.0,0,2007,0,7,0,0,0,0,0,3.0,0,0,0,0,902.0
1694,2046,10,1,3.0,5,5,0,4,1,1,4,400.0,6,0,4.0,0,2006,0,7,0,0,0,1,0,3.0,1,0,0,0,1430.0
571,1471,6,0,2.0,3,3,0,1,0,0,0,894.0,6,0,3.0,0,1999,0,7,1,0,0,1,0,2.0,0,0,0,0,381.0
1192,2614,6,0,2.0,3,3,0,1,1,0,3,0.0,5,0,3.0,0,1997,0,7,0,0,0,0,0,2.0,0,0,0,0,956.0
1806,2466,8,0,2.0,4,4,0,1,1,0,4,0.0,1,0,3.0,0,2005,0,7,0,0,0,0,0,3.0,0,0,0,0,0.0
962,1466,8,0,3.0,4,4,0,3,1,1,0,0.0,6,0,2.0,0,2007,0,7,0,0,0,0,0,2.0,0,1,0,0,16.0
2142,969,5,0,2.0,3,3,0,3,1,1,0,0.0,4,0,2.0,0,1975,0,7,0,0,0,0,0,1.0,0,0,0,0,716.0
1648,1664,7,0,2.0,3,4,0,1,1,1,3,67.0,6,0,3.0,0,1985,0,7,0,0,0,0,0,3.0,0,0,0,0,1328.0
618,1691,6,0,2.0,4,3,0,1,1,1,0,0.0,3,0,2.0,0,1967,0,7,0,0,0,0,0,2.0,0,0,0,0,1173.0
2108,1208,7,0,2.0,4,4,0,1,1,1,0,108.0,6,0,3.0,1,2007,0,7,0,0,0,1,0,3.0,0,0,0,0,664.0
772,1052,5,0,1.0,3,3,0,1,1,1,1,172.0,4,0,2.0,0,1967,0,7,0,0,0,1,0,1.0,1,0,0,0,527.0
2672,1577,6,0,1.0,3,2,0,1,1,0,4,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
2492,909,5,0,1.0,3,3,0,1,1,1,0,90.0,4,0,1.0,0,1968,0,7,0,0,0,1,0,1.0,0,0,0,0,162.0
2903,1838,9,0,3.0,5,5,0,4,1,1,4,382.0,6,0,3.0,1,2006,0,7,0,0,0,1,0,3.0,1,0,0,0,1455.0
2783,1388,6,0,1.0,3,3,0,3,1,0,0,62.0,6,0,2.0,0,1977,0,7,0,0,0,1,0,1.0,0,0,0,0,509.0
786,1867,5,0,1.0,4,3,0,1,1,1,4,0.0,2,0,2.0,0,1993,0,7,0,0,0,0,0,2.0,1,0,0,0,379.0
740,1301,5,0,2.0,3,2,0,2,1,1,0,0.0,2,0,1.0,0,1950,0,6,0,0,0,0,0,1.0,0,0,0,0,405.0
2546,1251,6,0,1.0,3,3,0,1,1,1,4,425.0,4,0,2.0,0,1964,0,7,0,0,0,1,0,2.0,1,0,0,0,553.0
851,1444,7,0,2.0,4,4,0,1,1,1,0,68.0,6,0,3.0,0,2001,0,7,0,0,0,1,0,3.0,0,0,0,0,1259.0
1833,2810,8,0,2.0,4,4,0,1,1,0,5,336.0,6,1,3.0,0,1990,0,7,0,0,0,1,0,2.0,0,0,0,0,482.0
76,923,6,0,1.0,3,3,0,1,0,1,3,0.0,4,0,2.0,0,1980,0,7,1,0,0,0,0,2.0,0,0,0,0,543.0
2151,2452,8,0,2.0,4,4,0,1,1,0,3,0.0,6,0,3.0,0,1999,0,7,0,0,0,0,0,2.0,0,0,0,0,281.0
1880,1224,4,0,3.0,3,3,0,0,0,1,0,0.0,0,0,2.0,0,1964,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2907,1337,6,0,2.0,3,3,0,1,0,1,0,443.0,6,0,3.0,0,1998,0,7,1,0,0,1,0,3.0,1,0,0,0,1201.0
2836,1669,4,0,1.0,3,3,0,1,1,0,0,0.0,1,0,2.0,0,1950,0,5,0,0,1,0,0,1.0,0,0,0,0,0.0
1926,922,5,0,1.0,3,3,0,1,1,1,0,0.0,3,0,2.0,0,1957,0,7,0,0,0,0,0,2.0,0,0,0,0,512.0
2924,1126,5,0,2.0,3,3,0,1,1,1,4,0.0,5,0,3.0,0,1977,1,7,0,0,0,0,0,3.0,0,0,0,0,936.0
1003,1280,8,0,2.0,4,4,1,2,0,1,0,0.0,1,0,2.0,0,1992,0,7,1,0,0,0,0,2.0,0,1,0,0,0.0
1667,914,5,0,1.0,3,5,0,1,1,1,0,32.0,5,0,1.0,0,2002,0,7,0,0,0,1,0,1.0,0,0,0,0,81.0
2905,1368,7,0,4.0,3,3,0,4,0,0,0,200.0,6,0,4.0,0,1997,0,7,0,0,0,1,0,4.0,0,0,0,0,1243.0
921,1494,6,0,1.0,3,4,0,1,1,0,4,0.0,4,0,1.0,0,1950,0,7,0,1,0,0,1,1.0,0,0,0,0,547.0
1780,1534,8,0,2.0,4,4,0,2,1,1,4,248.0,6,0,2.0,0,2006,0,7,0,0,0,1,0,2.0,0,0,0,0,28.0
746,1582,5,0,1.0,3,3,0,1,1,0,4,0.0,2,0,2.0,0,1950,0,7,0,0,0,0,0,2.0,0,0,0,0,273.0
254,3222,7,0,3.0,3,4,0,2,1,0,3,0.0,6,0,4.0,0,1990,0,7,0,0,0,0,0,4.0,1,0,0,0,1470.0
606,1516,6,0,2.0,3,3,0,1,1,1,0,180.0,3,0,2.0,0,1964,0,7,0,0,0,1,0,1.0,0,0,0,0,196.0
2703,1032,5,0,1.0,3,3,0,0,1,1,3,0.0,0,0,1.0,0,1950,0,7,0,0,1,0,0,1.0,0,0,0,0,0.0
1306,1588,3,0,0.0,3,3,0,1,1,1,0,0.0,1,0,2.0,0,1992,0,2,0,0,0,0,0,2.0,0,0,0,1,0.0
2102,1316,7,0,2.0,4,4,0,3,1,1,4,0.0,1,0,2.0,1,2007,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1784,1528,7,0,2.0,4,4,0,1,1,1,3,0.0,1,0,5.0,1,2007,0,7,0,0,0,0,0,3.0,0,0,0,0,0.0
941,2168,5,0,2.0,3,4,0,1,1,0,0,0.0,1,0,2.0,0,1993,0,7,0,1,0,0,0,2.0,0,0,0,0,0.0
2699,1422,5,0,1.0,3,3,0,1,1,0,3,41.0,4,0,2.0,0,1951,0,7,0,0,0,0,0,2.0,0,0,0,0,329.0
2127,990,4,0,0.0,3,3,0,1,1,1,0,0.0,6,0,2.0,0,1995,0,7,0,0,0,0,0,2.0,0,0,0,1,588.0
2607,1324,6,0,2.0,3,3,0,1,1,1,3,101.0,3,0,2.0,0,1965,0,7,0,0,0,1,0,2.0,0,0,0,0,643.0
1754,1690,6,0,2.0,3,3,0,1,1,0,3,0.0,1,0,3.0,0,2000,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1367,825,5,0,2.0,3,3,0,1,1,1,0,0.0,2,0,2.0,0,1995,0,7,0,0,0,0,0,2.0,0,1,0,0,180.0
580,1556,6,0,2.0,3,3,0,1,1,0,0,0.0,3,0,2.0,0,1968,0,7,0,0,0,0,0,1.0,0,0,0,0,298.0
341,1797,6,0,2.0,4,4,0,2,1,0,2,0.0,6,0,4.0,0,1994,0,7,0,0,0,0,0,3.0,0,0,0,0,944.0
26,1056,5,0,1.0,3,3,0,1,1,1,2,0.0,4,0,2.0,0,1968,0,7,0,0,0,0,0,2.0,0,0,0,0,775.0
2667,3608,10,0,3.0,4,5,0,2,1,0,3,0.0,1,0,3.0,0,1993,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
28,864,4,0,0.0,3,3,0,1,1,1,1,0.0,5,0,1.0,0,1971,0,7,0,0,0,0,0,1.0,0,0,0,1,432.0
531,1221,7,0,2.0,4,4,0,1,1,1,0,0.0,6,0,3.0,0,2005,0,7,0,0,0,0,0,3.0,0,0,0,0,410.0
2189,865,6,0,1.0,3,3,0,1,1,0,4,0.0,2,0,2.0,0,1995,0,7,0,1,1,0,0,2.0,0,0,0,0,144.0
2508,1223,7,0,2.0,4,4,0,1,0,0,0,0.0,1,0,3.0,0,2005,0,7,0,0,0,0,0,2.0,0,0,1,0,0.0
573,1452,7,0,2.0,4,4,0,1,0,0,0,218.0,6,0,4.0,0,1999,0,7,1,0,0,1,0,3.0,1,0,0,0,549.0
1363,1308,5,0,2.0,3,3,0,1,1,0,0,0.0,1,0,2.0,0,1978,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
487,1374,7,0,2.0,4,4,0,2,1,0,0,0.0,6,0,3.0,0,2004,0,7,0,0,0,0,0,2.0,0,0,0,0,241.0
1083,1504,7,0,2.0,4,4,0,1,0,1,4,14.0,6,0,2.0,0,2006,0,7,1,0,0,1,0,2.0,0,0,0,0,16.0
1620,1384,6,0,2.0,3,3,0,1,1,0,3,0.0,1,0,3.0,0,1997,0,7,0,0,0,0,0,2.0,0,1,0,0,0.0
1929,1411,5,0,1.0,3,3,0,3,1,1,3,0.0,3,0,1.0,0,1975,0,7,0,0,0,0,0,1.0,0,0,0,0,780.0
1820,970,5,0,2.0,3,3,0,1,1,1,0,0.0,6,0,2.0,0,1963,0,7,0,0,0,0,0,2.0,1,0,0,0,630.0
1398,904,5,0,3.0,3,4,0,3,1,0,0,0.0,5,0,1.0,0,1970,0,7,0,0,0,0,0,1.0,1,0,0,0,704.0
2177,2233,5,0,2.0,3,3,0,0,0,0,0,0.0,0,0,3.0,0,1979,0,7,0,0,1,0,0,2.0,0,0,0,0,0.0
2697,754,6,0,0.0,3,3,0,3,0,0,0,0.0,6,0,2.0,0,1982,0,7,0,0,0,0,0,2.0,0,0,0,1,490.0
1403,1663,4,0,2.0,3,4,0,4,1,1,4,0.0,4,0,2.0,0,1994,0,6,0,0,0,0,0,2.0,0,0,0,0,1116.0
596,925,5,0,1.0,3,3,0,1,1,1,0,0.0,4,0,2.0,0,1965,0,7,0,0,0,0,0,1.0,0,0,0,0,338.0
922,1308,5,0,1.0,4,3,0,1,1,0,3,0.0,3,0,3.0,0,1950,0,5,0,0,0,0,1,2.0,0,1,0,0,428.0
2065,1375,5,0,1.0,3,3,0,1,1,1,4,0.0,3,0,2.0,0,1998,1,7,0,1,0,0,0,2.0,1,0,0,0,386.0
1710,2385,8,1,3.0,4,4,0,2,1,0,4,280.0,6,0,4.0,0,2003,0,7,0,0,0,1,0,3.0,0,0,0,0,938.0
1034,1792,5,0,2.0,3,3,0,2,0,0,0,0.0,1,0,4.0,0,1974,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1057,2464,8,1,3.0,4,5,0,4,1,1,5,554.0,6,0,4.0,0,2007,0,7,0,0,0,0,0,3.0,1,0,0,0,1728.0
470,1569,7,0,3.0,4,4,0,1,0,1,3,130.0,5,0,3.0,0,2007,0,7,1,0,0,1,0,2.0,1,0,0,0,988.0
819,1680,9,0,3.0,5,5,0,4,1,1,4,242.0,6,0,3.0,1,2009,0,7,0,0,0,0,0,2.0,1,0,0,0,1021.0
2160,1337,7,0,2.0,4,4,0,2,1,1,0,0.0,6,0,3.0,0,2003,0,7,0,0,0,0,0,3.0,0,0,0,0,699.0
2552,816,6,0,1.0,3,3,0,1,1,1,2,0.0,4,0,2.0,0,1950,0,7,0,0,0,0,0,2.0,0,0,0,0,574.0
41,1541,7,1,2.0,4,4,0,2,1,1,4,226.0,4,0,2.0,1,2005,0,7,0,0,0,1,0,2.0,0,0,0,0,1201.0
742,1573,4,0,1.0,3,4,0,1,1,0,0,0.0,1,0,1.0,0,1995,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
686,1461,4,0,1.0,3,3,0,1,1,0,0,0.0,1,0,2.0,0,1996,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
314,2048,6,0,2.0,3,3,0,1,0,1,0,0.0,1,0,3.0,0,1976,0,7,0,0,0,0,0,3.0,0,0,0,0,0.0
1630,1642,6,0,2.0,3,3,0,1,1,0,3,0.0,1,0,3.0,0,1994,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
191,1470,6,0,2.0,3,3,0,1,1,0,0,0.0,3,0,2.0,0,1994,0,6,0,0,0,0,0,1.0,0,0,0,0,283.0
1626,2299,6,0,2.0,3,3,0,1,1,0,3,0.0,1,0,4.0,0,2003,0,7,0,0,0,0,0,3.0,0,0,0,0,0.0
59,2035,7,0,2.0,4,4,0,1,1,0,4,180.0,1,0,3.0,0,2001,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
2632,999,5,0,1.0,3,3,0,3,1,0,0,0.0,4,0,2.0,0,1962,0,7,0,0,0,0,0,2.0,0,0,0,0,784.0
1835,1378,8,0,2.0,4,4,0,3,0,1,4,0.0,6,0,3.0,0,2004,0,7,1,0,0,0,0,3.0,0,0,0,0,851.0
2675,1118,5,0,2.0,3,3,0,2,0,0,4,0.0,3,0,2.0,0,1950,0,7,0,0,0,0,0,2.0,0,0,0,0,507.0
1503,1440,4,0,0.0,3,2,0,1,0,1,0,270.0,5,0,2.0,0,1955,0,7,0,0,1,1,0,2.0,0,0,0,1,133.0
1963,1134,5,0,1.0,3,3,0,1,1,1,0,45.0,3,0,1.0,0,2002,0,7,0,0,0,1,0,1.0,0,0,0,0,588.0
1352,1848,6,0,2.0,3,4,0,1,1,0,4,0.0,1,0,2.0,0,2000,0,7,0,1,0,0,0,1.0,0,0,0,0,0.0
1519,1694,6,0,2.0,3,3,0,1,1,0,4,0.0,3,0,2.0,0,1950,0,7,0,1,0,0,0,2.0,0,0,0,0,423.0
1305,901,4,0,1.0,3,3,0,1,1,1,0,0.0,1,0,1.0,0,2000,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
2014,1409,6,0,2.0,3,3,0,1,1,0,4,0.0,2,0,3.0,0,1950,0,7,0,0,0,0,0,2.0,0,0,0,0,52.0
1,1656,6,0,2.0,3,3,0,4,1,1,4,112.0,4,0,2.0,0,1960,1,7,0,0,0,0,0,2.0,1,0,0,0,639.0
1052,2332,10,1,3.0,5,5,0,3,1,0,5,272.0,6,0,4.0,1,2008,0,7,0,0,0,0,0,3.0,0,0,0,0,1280.0
622,1113,5,0,1.0,4,4,0,1,1,1,4,0.0,5,0,1.0,0,2007,0,7,0,0,0,0,0,1.0,0,0,0,0,607.0
913,1232,6,0,2.0,4,4,0,1,1,1,4,0.0,1,0,1.0,0,2000,0,7,0,0,0,0,1,1.0,0,0,0,0,0.0
1058,1950,9,1,3.0,5,5,0,4,1,1,4,480.0,6,0,3.0,0,2007,0,7,0,0,0,1,0,3.0,1,0,0,0,1375.0
2348,1872,7,0,2.0,3,3,0,3,1,1,3,102.0,6,0,3.0,0,1988,0,7,0,0,0,1,0,2.0,0,0,0,0,929.0
1527,1264,6,0,2.0,3,3,0,1,1,0,0,0.0,1,0,1.0,0,1995,0,7,0,0,0,0,1,1.0,0,0,0,0,0.0
1011,2500,8,0,3.0,4,5,1,4,1,0,4,130.0,6,0,4.0,0,2005,0,7,0,0,0,0,0,3.0,0,1,0,0,16.0
709,612,2,0,1.0,3,3,0,0,1,1,0,0.0,0,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
209,2403,7,0,1.0,3,3,0,2,1,0,3,0.0,1,0,2.0,0,1950,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
619,1644,6,0,2.0,3,3,0,1,1,1,4,238.0,6,0,2.0,0,1953,0,7,0,0,0,0,0,2.0,1,0,0,0,1285.0
2150,1729,7,0,2.0,4,4,0,1,1,0,0,214.0,1,0,3.0,0,2002,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
2704,879,5,0,1.0,3,3,0,1,1,1,0,0.0,1,0,1.0,0,1950,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
2839,864,5,0,2.0,3,3,0,1,1,1,0,0.0,3,0,2.0,0,1990,0,7,0,0,1,0,0,2.0,1,0,0,0,167.0
1242,1196,6,0,1.0,3,3,0,1,1,1,4,74.0,2,0,2.0,0,1956,0,7,0,0,0,1,0,2.0,0,0,0,0,616.0
2714,1400,6,0,2.0,3,3,0,1,1,0,3,203.0,5,0,2.0,0,1978,0,7,0,0,0,1,0,1.0,1,0,0,0,209.0
799,1510,4,0,1.0,3,3,0,2,1,0,4,0.0,1,0,2.0,0,1950,0,7,0,0,1,0,0,2.0,0,0,0,0,0.0
1260,1294,4,0,0.0,3,3,0,0,0,0,0,0.0,0,0,2.0,0,2000,0,7,0,0,0,0,0,2.0,0,0,0,1,0.0
2107,1240,7,0,3.0,4,4,0,3,1,1,0,0.0,1,0,2.0,0,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2486,988,5,0,2.0,3,3,0,1,1,1,0,51.0,2,0,2.0,0,1962,0,7,0,0,0,1,0,2.0,1,0,0,0,36.0
1911,1560,5,0,3.0,3,3,0,1,0,1,0,0.0,1,0,2.0,0,1968,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
272,1484,7,0,2.0,4,4,0,3,1,1,0,109.0,6,0,3.0,0,2005,0,7,0,0,0,1,0,3.0,0,0,0,0,712.0
2324,1169,6,0,2.0,3,3,0,1,1,1,3,112.0,6,0,3.0,0,1994,0,7,0,0,0,1,0,2.0,0,0,0,0,705.0
1953,1651,7,0,1.0,3,3,0,3,1,0,3,364.0,3,0,3.0,0,1999,0,7,0,0,0,1,0,2.0,0,0,0,0,242.0
887,816,4,0,1.0,3,3,0,2,1,1,4,0.0,5,0,2.0,0,1958,0,7,0,0,1,0,0,2.0,0,0,0,0,690.0
1479,1564,7,0,3.0,4,4,0,1,1,1,0,212.0,6,0,2.0,0,2007,0,7,0,0,0,0,0,2.0,0,0,0,0,56.0
1317,1912,6,0,2.0,3,3,0,1,0,0,3,0.0,1,0,2.0,0,2000,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1750,1525,7,0,2.0,4,4,0,3,1,1,4,0.0,1,0,3.0,1,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2815,1456,6,0,2.0,4,4,0,1,1,0,4,0.0,1,0,3.0,1,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2692,1330,5,0,1.0,2,3,0,1,1,0,0,0.0,1,0,1.0,0,2004,0,7,0,0,0,0,0,1.0,0,0,0,0,0.0
1090,1720,7,0,2.0,4,4,0,1,1,0,4,0.0,1,0,3.0,0,2003,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
1912,1280,5,0,2.0,3,3,0,3,1,0,3,87.0,6,0,3.0,0,1966,0,7,0,0,0,1,0,2.0,0,0,0,0,602.0
1634,1179,8,0,2.0,4,3,1,4,0,1,0,0.0,6,0,3.0,0,1988,0,7,1,0,0,0,0,3.0,0,0,0,0,248.0
1974,960,5,0,2.0,4,3,0,1,1,1,0,0.0,1,0,1.0,0,1980,0,7,0,1,0,0,0,1.0,0,0,0,0,0.0
1764,2633,10,0,3.0,5,5,0,4,1,1,4,705.0,6,1,4.0,0,2002,0,7,0,0,0,1,0,3.0,1,0,0,0,1282.0
634,988,6,0,1.0,4,4,0,1,1,1,0,0.0,5,0,3.0,0,1998,0,7,0,0,0,0,0,3.0,1,0,0,0,708.0
1683,1055,7,0,1.0,3,3,0,1,0,1,0,0.0,6,0,2.0,0,1978,0,7,0,0,0,0,0,2.0,0,0,1,0,632.0
2199,1422,5,0,1.0,3,3,0,2,1,1,0,0.0,4,0,1.0,0,1950,0,7,0,0,0,0,1,1.0,1,0,0,0,319.0
1018,1688,7,0,2.0,4,5,0,2,1,1,5,102.0,6,0,3.0,0,1988,0,7,0,0,0,1,0,3.0,0,0,0,0,983.0
14,1341,7,0,2.0,3,4,0,4,1,1,1,0.0,6,0,3.0,0,1990,0,7,0,0,0,0,0,2.0,0,0,0,0,637.0
2782,954,5,0,2.0,3,3,0,3,1,0,0,0.0,5,0,1.0,0,1976,0,7,0,0,0,0,0,1.0,0,0,0,0,483.0
2626,1040,3,0,2.0,3,3,0,0,0,1,0,340.0,0,0,2.0,0,1950,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
1175,1789,7,0,2.0,3,3,0,1,1,0,3,513.0,6,0,4.0,0,2001,0,7,0,0,0,1,0,3.0,0,0,0,0,681.0
1232,1537,6,0,2.0,4,4,0,1,1,1,4,237.0,1,0,3.0,0,2005,0,7,0,0,0,1,0,2.0,0,0,0,0,0.0
2590,884,5,0,1.0,3,3,0,1,1,1,0,0.0,3,0,2.0,0,1991,0,7,0,0,0,0,0,2.0,1,0,0,0,741.0
2463,1489,8,0,2.0,4,4,0,1,1,1,4,0.0,1,0,2.0,1,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
2358,1309,6,0,2.0,3,4,0,1,1,1,2,99.0,5,0,3.0,0,1999,0,7,0,0,0,1,0,2.0,1,0,0,0,663.0
2911,2521,6,0,2.0,3,3,0,1,0,0,4,0.0,5,0,4.0,0,1973,0,3,1,0,0,0,0,3.0,0,0,0,0,837.0
1699,1634,8,1,3.0,4,4,0,1,1,1,4,248.0,1,0,2.0,0,2006,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
115,1714,7,0,2.0,3,3,0,1,1,0,3,42.0,6,0,3.0,0,1988,0,7,0,0,0,1,0,2.0,0,0,0,0,394.0
1998,2454,7,0,2.0,3,3,0,1,1,0,4,0.0,1,0,2.0,0,1987,0,7,0,0,0,0,0,2.0,0,0,0,0,0.0
589,1216,6,0,1.0,3,3,0,3,1,1,0,200.0,4,0,2.0,0,1969,0,7,0,0,0,1,0,2.0,0,0,0,0,955.0
1641,1419,8,0,2.0,4,4,1,3,1,1,4,0.0,6,0,3.0,1,2007,0,7,0,0,0,0,0,3.0,0,1,0,0,945.0
1846,1573,6,0,2.0,4,4,0,1,0,0,0,216.0,6,0,3.0,0,2000,0,7,0,0,0,1,0,2.0,0,0,1,0,417.0
